frameNr,startPosition_x,startPosition_y,endPosition_x,endPosition_y,KeysUsed,arrowDirection,rating
3,-8.600322E-07,-8.159438E-09,-8.600322E-07,-8.159438E-09,,139.079,0
4,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
5,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
6,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
7,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
8,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
9,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
10,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
11,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
12,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
13,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
14,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
15,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
16,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
17,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
18,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
19,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
20,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
21,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
22,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
23,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
24,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
25,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
26,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
27,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
28,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
29,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
30,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
31,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
32,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
33,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
34,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
35,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
36,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
37,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
38,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
39,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
40,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
41,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
42,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
43,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
44,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
45,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
46,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
47,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
48,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
49,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
50,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
51,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
52,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
53,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
54,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
55,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
56,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
57,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
58,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
59,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
60,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
61,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
62,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
63,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
64,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
65,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
66,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
67,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
68,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
69,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
70,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
71,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
72,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
73,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
74,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
75,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
76,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
77,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
78,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
79,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
80,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
81,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
82,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
83,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
84,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
85,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
86,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
87,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
88,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
89,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
90,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
91,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
92,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
93,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
94,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
95,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
96,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
97,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
98,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
99,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
100,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
101,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
102,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
103,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
104,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
105,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
106,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
107,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
108,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
109,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
110,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
111,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
112,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
113,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
114,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
115,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
116,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
117,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
118,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
119,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
120,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
121,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
122,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
123,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
124,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
125,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
126,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
127,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
128,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
129,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
130,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
131,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
132,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
133,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
134,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
135,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
136,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
137,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
138,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
139,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
140,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
141,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
142,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
143,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
144,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
145,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
146,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
147,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
148,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
149,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
150,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
151,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
152,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
153,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
154,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
155,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
156,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
157,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
158,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
159,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
160,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
161,-8.561572E-07,-1.273454E-08,-8.561572E-07,-1.273454E-08,,139.079,0
162,-8.561572E-07,-1.273454E-08,-8.561572E-07,0.001999987,W,139.078,0
163,-8.561572E-07,0.001999987,-8.561572E-07,0.005989987,W,139.076,0
164,-6.101016E-07,0.005990256,-6.101016E-07,0.01196031,W,139.0731,0
165,-6.101016E-07,0.01196031,-6.101016E-07,0.01990051,W,139.0692,0
166,-6.101016E-07,0.01990051,-6.101016E-07,0.02980101,W,139.0644,0
167,-3.29462E-07,0.02980094,-3.29462E-07,0.04165193,W,139.0586,0
168,-1.358951E-07,0.04165176,-1.358951E-07,0.05544351,W,139.0518,0
169,-1.358951E-07,0.05544351,-1.358951E-07,0.07116629,W,139.0441,0
170,-1.358951E-07,0.07116629,-1.358951E-07,0.08881046,W,139.0355,0
171,-1.358951E-07,0.08881046,-1.358951E-07,0.1083664,W,139.0259,0
172,3.31076E-08,0.1083662,3.31076E-08,0.1298244,W,139.0154,0
173,3.31076E-08,0.1298244,3.31076E-08,0.1531753,W,139.0039,0
174,3.31076E-08,0.1531753,3.31076E-08,0.1784094,W,138.9915,0
175,3.31076E-08,0.1784094,3.31076E-08,0.2055174,W,138.9782,0
176,3.31076E-08,0.2055174,3.31076E-08,0.2344898,W,138.9639,0
177,-4.704773E-08,0.2344898,-4.704773E-08,0.2653173,W,138.9487,0
178,-1.235599E-07,0.2653174,-1.235599E-07,0.2979908,W,138.9327,0
179,-7.716099E-08,0.2979906,-7.716099E-08,0.3325006,W,138.9156,0
180,-7.716099E-08,0.3325006,-7.716099E-08,0.3688381,W,138.8977,0
181,-7.716099E-08,0.3688381,-7.716099E-08,0.406994,W,138.8789,0
182,-7.716099E-08,0.406994,-7.716099E-08,0.446959,W,138.8592,0
183,-7.616075E-08,0.4469589,-7.616075E-08,0.4887241,W,138.8385,0
184,-7.616075E-08,0.4887241,-7.616075E-08,0.5322805,W,138.817,0
185,-7.616075E-08,0.5322805,-7.616075E-08,0.5776191,W,138.7946,0
186,-7.616075E-08,0.5776191,-7.616075E-08,0.6247311,W,138.7712,0
187,-7.616075E-08,0.6247311,-7.616075E-08,0.6736074,W,138.747,0
188,-7.616075E-08,0.6736074,-7.616075E-08,0.7242394,W,138.7218,0
189,-1.257448E-08,0.7242393,-1.257448E-08,0.7766181,W,138.6958,0
190,-1.257448E-08,0.7766181,-1.257448E-08,0.830735,W,138.6689,0
191,-1.257448E-08,0.830735,-1.257448E-08,0.8865814,W,138.6411,0
192,-1.257448E-08,0.8865814,-1.257448E-08,0.9441485,W,138.6124,0
193,-1.257448E-08,0.9441485,-1.257448E-08,1.003428,W,138.5828,0
194,4.121695E-07,1.003428,4.121695E-07,1.064411,W,138.5523,0
195,4.121695E-07,1.064411,4.121695E-07,1.127089,W,138.5209,0
196,4.121695E-07,1.127089,4.121695E-07,1.191453,W,138.4887,0
197,4.121695E-07,1.191453,4.121695E-07,1.257496,W,138.4556,0
198,4.121695E-07,1.257496,4.121695E-07,1.325209,W,138.4216,0
199,4.121695E-07,1.325209,4.121695E-07,1.394583,W,138.3867,0
200,4.121695E-07,1.394583,4.121695E-07,1.46561,W,138.3509,0
201,7.063478E-07,1.46561,7.063478E-07,1.538282,W,138.3142,0
202,7.063478E-07,1.538282,7.063478E-07,1.612591,W,138.2767,0
203,7.063478E-07,1.612591,7.063478E-07,1.688528,W,138.2383,0
204,7.063478E-07,1.688528,7.063478E-07,1.766085,W,138.199,0
205,7.063478E-07,1.766085,7.063478E-07,1.843254,,138.1598,0
206,8.668311E-07,1.843254,8.668311E-07,1.920038,,138.1208,0
207,8.668311E-07,1.920038,8.668311E-07,1.996438,,138.0819,0
208,8.668311E-07,1.996438,8.668311E-07,2.072456,,138.0432,0
209,8.668311E-07,2.072456,8.668311E-07,2.148094,,138.0046,0
210,8.668311E-07,2.148094,8.668311E-07,2.223353,,137.9661,0
211,9.812686E-07,2.223353,9.812686E-07,2.298236,,137.9277,0
212,9.812686E-07,2.298236,9.812686E-07,2.372745,,137.8895,0
213,9.812686E-07,2.372745,9.812686E-07,2.446882,,137.8515,0
214,9.812686E-07,2.446882,9.812686E-07,2.520647,,137.8135,0
215,9.812686E-07,2.520647,9.812686E-07,2.594044,,137.7757,0
216,9.812686E-07,2.594044,9.812686E-07,2.667073,,137.7381,0
217,1.063512E-06,2.667073,1.063512E-06,2.739738,,137.7005,0
218,1.063512E-06,2.739738,1.063512E-06,2.81204,,137.6631,0
219,1.063512E-06,2.81204,1.063512E-06,2.883979,,137.6259,0
220,1.063512E-06,2.883979,1.063512E-06,2.955559,,137.5887,0
221,1.063512E-06,2.955559,1.063512E-06,3.026782,,137.5517,0
222,1.063512E-06,3.026782,1.063512E-06,3.097648,,137.5149,0
223,1.143765E-06,3.097648,1.143765E-06,3.16816,,137.4781,0
224,1.143765E-06,3.16816,1.143765E-06,3.238319,,137.4415,0
225,1.143765E-06,3.238319,1.143765E-06,3.308127,,137.4051,0
226,1.143765E-06,3.308127,1.143765E-06,3.377587,,137.3687,0
227,1.143765E-06,3.377587,1.143765E-06,3.446699,,137.3325,0
228,1.143765E-06,3.446699,1.143765E-06,3.515465,,137.2964,0
229,1.264112E-06,3.515465,1.264112E-06,3.583888,,137.2605,0
230,1.264112E-06,3.583888,1.264112E-06,3.651969,,137.2247,0
231,1.264112E-06,3.651969,1.264112E-06,3.719709,,137.189,0
232,1.264112E-06,3.719709,1.264112E-06,3.787111,,137.1535,0
233,1.264112E-06,3.787111,1.264112E-06,3.854175,,137.118,0
234,1.264112E-06,3.854175,1.264112E-06,3.920904,,137.0828,0
235,1.383225E-06,3.920904,1.383225E-06,3.9873,,137.0476,0
236,1.383225E-06,3.9873,1.383225E-06,4.053363,,137.0126,0
237,1.383225E-06,4.053363,1.383225E-06,4.119097,,136.9777,0
238,1.383225E-06,4.119097,1.383225E-06,4.184501,,136.9429,0
239,1.383225E-06,4.184501,1.383225E-06,4.249578,,136.9083,0
240,1.383225E-06,4.249578,1.383225E-06,4.314331,,136.8737,0
241,1.499798E-06,4.314331,1.499798E-06,4.378759,,136.8394,0
242,1.499798E-06,4.378759,1.499798E-06,4.442865,,136.8051,0
243,1.499798E-06,4.442865,1.499798E-06,4.506651,,136.771,0
244,1.499798E-06,4.506651,1.499798E-06,4.570117,,136.737,0
245,1.603773E-06,4.570117,1.603773E-06,4.633267,,136.7031,0
246,1.603773E-06,4.633267,1.603773E-06,4.696101,,136.6694,0
247,1.603773E-06,4.696101,1.603773E-06,4.75862,,136.6358,0
248,1.603773E-06,4.75862,1.603773E-06,4.820827,,136.6022,0
249,1.603773E-06,4.820827,1.603773E-06,4.882723,,136.5689,0
250,1.603773E-06,4.882723,1.603773E-06,4.944309,,136.5357,0
251,1.694957E-06,4.944309,1.694957E-06,5.005588,,136.5025,0
252,1.694957E-06,5.005588,1.694957E-06,5.06656,,136.4696,0
253,1.694957E-06,5.06656,1.694957E-06,5.127227,,136.4367,0
254,1.694957E-06,5.127227,1.694957E-06,5.187591,,136.404,0
255,1.694957E-06,5.187591,1.694957E-06,5.247653,,136.3713,0
256,1.694957E-06,5.247653,1.694957E-06,5.307414,,136.3389,0
257,1.798997E-06,5.307414,1.798997E-06,5.366877,,136.3065,0
258,1.798997E-06,5.366877,1.798997E-06,5.426043,,136.2743,0
259,1.798997E-06,5.426043,1.798997E-06,5.484912,,136.2421,0
260,1.798997E-06,5.484912,1.798997E-06,5.543488,,136.2101,0
261,1.798997E-06,5.543488,1.798997E-06,5.60177,,136.1783,0
262,1.798997E-06,5.60177,1.798997E-06,5.661762,W,136.1454,0
263,1.903216E-06,5.661762,1.903216E-06,5.723453,W,136.1116,0
264,1.903216E-06,5.723453,1.903216E-06,5.786836,W,136.0768,0
265,1.903216E-06,5.786836,1.903216E-06,5.851902,W,136.0411,0
266,1.903216E-06,5.851902,1.903216E-06,5.918642,W,136.0043,0
267,1.903216E-06,5.918642,1.903216E-06,5.987049,W,135.9666,0
268,1.994541E-06,5.987049,1.994541E-06,6.057113,W,135.928,0
269,1.994541E-06,6.057113,1.994541E-06,6.128828,W,135.8884,0
270,1.994541E-06,6.128828,1.994541E-06,6.202183,W,135.8478,0
271,1.994541E-06,6.202183,1.994541E-06,6.277172,W,135.8062,0
272,1.994541E-06,6.277172,1.994541E-06,6.353786,W,135.7637,0
273,1.994541E-06,6.353786,1.994541E-06,6.432017,W,135.7202,0
274,2.103503E-06,6.432017,2.103503E-06,6.511857,W,135.6758,0
275,2.103503E-06,6.511857,2.103503E-06,6.593297,W,135.6304,0
276,2.103503E-06,6.593297,2.103503E-06,6.676331,W,135.584,0
277,2.103503E-06,6.676331,2.103503E-06,6.760949,W,135.5367,0
278,2.103503E-06,6.760949,2.103503E-06,6.847144,W,135.4883,0
279,2.197148E-06,6.847144,2.197148E-06,6.934908,W,135.4391,0
280,2.197148E-06,6.934908,2.197148E-06,7.024233,W,135.3888,0
281,2.197148E-06,7.024233,2.197148E-06,7.115112,W,135.3376,0
282,2.197148E-06,7.115112,2.197148E-06,7.207537,W,135.2855,0
283,2.197148E-06,7.207537,2.197148E-06,7.301499,W,135.2323,0
284,2.296483E-06,7.301499,2.296483E-06,7.396991,W,135.1782,0
285,2.296483E-06,7.396991,2.296483E-06,7.494006,W,135.1232,0
286,2.296483E-06,7.494006,2.296483E-06,7.592536,W,135.0671,0
287,2.296483E-06,7.592536,2.296483E-06,7.692573,W,135.0101,0
288,2.296483E-06,7.692573,2.296483E-06,7.79411,W,134.9521,0
289,2.296483E-06,7.79411,2.296483E-06,7.89714,W,134.8932,0
290,2.401774E-06,7.89714,2.401774E-06,8.001654,W,134.8333,0
291,2.401774E-06,8.001654,2.401774E-06,8.107645,W,134.7724,0
292,2.401774E-06,8.107645,2.401774E-06,8.215107,W,134.7105,0
293,2.401774E-06,8.215107,2.401774E-06,8.324031,W,134.6477,0
294,2.401774E-06,8.324031,2.401774E-06,8.434411,W,134.5838,0
295,2.481229E-06,8.434411,2.481229E-06,8.546239,W,134.519,0
296,2.481229E-06,8.546239,2.481229E-06,8.659508,W,134.4532,0
297,2.481229E-06,8.659508,2.481229E-06,8.77421,W,134.3865,0
298,2.481229E-06,8.77421,2.481229E-06,8.890339,W,134.3187,0
299,2.481229E-06,8.890339,2.481229E-06,9.007887,W,134.25,0
300,2.582959E-06,9.007887,2.582959E-06,9.126847,W,134.1802,0
301,2.582959E-06,9.126847,2.582959E-06,9.247213,W,134.1095,0
302,2.582959E-06,9.247213,2.582959E-06,9.368978,W,134.0377,0
303,2.582959E-06,9.368978,2.582959E-06,9.492132,W,133.965,0
304,2.582959E-06,9.492132,2.582959E-06,9.616672,W,133.8913,0
305,2.687469E-06,9.616672,2.687469E-06,9.742588,W,133.8166,0
306,2.687469E-06,9.742588,2.687469E-06,9.869875,W,133.7408,0
307,2.687469E-06,9.869875,2.687469E-06,9.998526,W,133.6641,0
308,2.687469E-06,9.998526,2.687469E-06,10.12853,W,133.5864,0
309,2.687469E-06,10.12853,2.687469E-06,10.25989,W,133.5076,0
310,2.687469E-06,10.25989,2.687469E-06,10.39259,W,133.4279,0
311,2.799937E-06,10.39259,2.799937E-06,10.52663,W,133.3471,0
312,2.799937E-06,10.52663,2.799937E-06,10.66199,W,133.2653,0
313,2.799937E-06,10.66199,2.799937E-06,10.79868,W,133.1824,0
314,2.799937E-06,10.79868,2.799937E-06,10.93669,W,133.0986,0
